coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,dwc:datasetID,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
b662aa57-e8d7-4099-9d22-b49e4ce11adf,,,preservedspecimen,,sorghastrum secundum,126942,liliopsida,herb,,,"t. f. rochow, g. schupp",,,north america,,united states,usa,pasco co.,7ddf754f-d193-4cc9-b351-99906754a03b,1975-10-03T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.2318840579710145,,,,,,3ead82e6c634051e910a15becea0de7a240539ab,1975-10-03,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 28.2333, ""lon"": -82.2833}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"j.b. starkey wilderness park, ca. 4 mi. e of new port richey.",,,,"[""ea13f448-40b0-426b-b9be-e1ca17ad849c""]",,,,j.b. starkey wilderness park,a8c78430-45bb-4c2b-bd20-f22832752e0e,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:126942"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\a8c78430-45bb-4c2b-bd20-f22832752e0e""]",s.n.,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,276,florida,2704421,accepted,species,,b662aa57-e8d7-4099-9d22-b49e4ce11adf,,ca. 4 mi. e of new port richey.,,
4be020e5-61ef-44da-bb72-9180ef5e58ec,,,preservedspecimen,,sorghastrum secundum,231553,liliopsida,herb,,,m. t. strong,,,north america,,united states,usa,sumter co.,7ddf754f-d193-4cc9-b351-99906754a03b,2001-10-20T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.21739130434782608,,,,,,2af5f4f3920afb97f81b36cd258a9d2787d7f13e,2001-10-20,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 28.9167, ""lon"": -82.0333}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"n side of c-466, ca. 5 km w of oxford.",,,,"[""2fd6850e-36be-4936-b66f-d8a73f806f14""]",,,,,483e2cf3-d214-499b-a5d6-298ddd9fb940,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:231553"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\483e2cf3-d214-499b-a5d6-298ddd9fb940""]",2897,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,293,florida,2704421,accepted,species,,4be020e5-61ef-44da-bb72-9180ef5e58ec,,"n side of c-466, ca. 5 km w of oxford.",,
5cd1787d-8103-491d-8d24-ffdc4b074bb5,,,preservedspecimen,,sorghastrum secundum,260524,liliopsida,herb,,,"a. r. franck, r. chicone, jr.",,,north america,,united states,usa,charlotte co.,7ddf754f-d193-4cc9-b351-99906754a03b,2011-10-14T00:00:00+00:00,2021-04-19T22:02:22.904916+00:00,0.2318840579710145,,,,,,4746118c48cb40e81097a164c667c6ff2c7609b1,2011-10-14,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 27.0164, ""lon"": -81.9922}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"peace river preserve, 0.6 km w of peace river, 1.9 mi. s of the desoto county line, 5.2 km e of i-75.",,,,"[""43b70f3a-7efe-4125-bb1a-8581a669f754""]",,,,peace river preserve,652a59ee-2459-4c48-9b6b-108bf31975b0,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:260524"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\652a59ee-2459-4c48-9b6b-108bf31975b0""]",2888,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,287,florida,2704421,accepted,species,,5cd1787d-8103-491d-8d24-ffdc4b074bb5,,"0.6 km w of peace river, 1.9 mi. s of the desoto county line, 5.2 km e of i-75.",,
e19a5433-834c-4661-aa8c-2ebf8e00c1fa,,,preservedspecimen,,sorghastrum secundum,151361,liliopsida,herb,,,j. bateson,,,north america,,united states,usa,hillsborough co.,7ddf754f-d193-4cc9-b351-99906754a03b,1979-10-04T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.21739130434782608,,,,,,d17a74176c56a8d0c7b182dc487d56e9a7b63604,1979-10-04,poaceae,,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_phylum_replaced"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 28.0, ""lon"": -82.0}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"university of south florida ecological research area, ne of the university of south florida campus.",,,,"[""0ebf4645-34f2-459c-a11d-c9ea7d36df26""]",,,,university of south florida ecological research area,f8688036-f9f2-4ddc-aefc-d92c6c2a86f0,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:151361"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\f8688036-f9f2-4ddc-aefc-d92c6c2a86f0""]",174,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,277,florida,2704421,accepted,species,,e19a5433-834c-4661-aa8c-2ebf8e00c1fa,,ne of the university of south florida campus.,,
33652c7b-62b7-4261-aebc-10fefbb781a2,,,preservedspecimen,,sorghastrum secundum,302919,liliopsida,herb,,,"r. rowe, m. rodak",,,north america,,united states,usa,lee co.,7ddf754f-d193-4cc9-b351-99906754a03b,2019-10-22T00:00:00+00:00,2022-04-27T12:34:52.745994+00:00,0.21739130434782608,,,,,,b48e11d26513e4944352b8bc71f1fb3f16170fbf,2019-10-22,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_phylum_replaced"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 26.4564, ""lon"": -81.8378}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,estero bay preserve state park,,,,"[""d40a8549-9b1a-4c85-ac8b-ea187f27582b""]",,,,estero bay preserve state park,b3aa4796-ea5c-4991-bc1f-dab150f81d1b,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\b3aa4796-ea5c-4991-bc1f-dab150f81d1b"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:302919""]",eb0138,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,295,florida,2704421,accepted,species,,33652c7b-62b7-4261-aebc-10fefbb781a2,,,,
cdb0c3d5-7565-46de-bbc0-4839e2721b79,,,preservedspecimen,,sorghastrum secundum,54744,liliopsida,herb,,,o. k. lakela,,,north america,,united states,usa,miami-dade co.,7ddf754f-d193-4cc9-b351-99906754a03b,1963-08-10T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.21739130434782608,,,,,,8e9278ade414e9b0de0a5ce0f4dbe1032244da82,1963-08-10,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_phylum_replaced"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 25.4687, ""lon"": -80.4776}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,homestead; adjoining the grounds of the tradewinds motel.,,,,"[""b8bfd670-503e-468f-b600-65ceace3b01a""]",,,,,d062879a-694a-43dc-be91-da0e064d390b,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:54744"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\d062879a-694a-43dc-be91-da0e064d390b""]",26140,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,222,florida,2704421,accepted,species,,cdb0c3d5-7565-46de-bbc0-4839e2721b79,,homestead; adjoining the grounds of the tradewinds motel.,,
4051fd63-7364-44ba-a5c7-05e858887d57,,,preservedspecimen,,sorghastrum secundum,102325,liliopsida,herb,,,"p. genelle, g. fleming",,,north america,,united states,usa,pinellas co.,7ddf754f-d193-4cc9-b351-99906754a03b,1972-09-26T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.2028985507246377,,,,,,c049cb46ec9e0cb01637e28c53a53425bada0697,1972-09-26,poaceae,,"[""geopoint_datum_missing"", ""rev_geocode_eez"", ""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 27.9651, ""lon"": -82.9112}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"ne clearwater, 0.5 mi. n of fl 588 on us 19.",,,,"[""8dba46e6-349e-48f7-8fea-4936190f65ee""]",,,,,7238f1aa-1c60-49c4-80e3-889cd9a661df,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:102325"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\7238f1aa-1c60-49c4-80e3-889cd9a661df""]",1581,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,270,florida,2704421,accepted,species,,4051fd63-7364-44ba-a5c7-05e858887d57,,"ne clearwater, 0.5 mi. n of fl 588 on us 19.",,
8ca51dbc-5a76-4d77-a353-460deb0a3a46,,,preservedspecimen,,sorghastrum secundum,170096,liliopsida,herb,,,"j. d. skean, jr.",,,north america,,united states,usa,putnam co.,7ddf754f-d193-4cc9-b351-99906754a03b,1982-10-30T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.21739130434782608,,,,,,e6b121de9e06b0d3c1c7084d59a4f4b912a5eca6,1982-10-30,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 29.6239, ""lon"": -81.8904}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"along c-315, ca. 2 km s of the junction with fl 20 at interlachen. t10s, r24e, sec. 22.",,,,"[""fd45f84f-7902-4ad2-95c8-5572f3cda6d2""]",,,,,c8dbe160-ee98-4eff-b3fe-64a5bca9eed4,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:170096"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\c8dbe160-ee98-4eff-b3fe-64a5bca9eed4""]",878,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,303,florida,2704421,accepted,species,,8ca51dbc-5a76-4d77-a353-460deb0a3a46,,"along c-315, ca. 2 km s of the junction with fl 20 at interlachen. t10s, r24e, sec. 22.",,
ec2d5dc8-5b10-4cfd-aafd-f189b081c0a9,,,preservedspecimen,,sorghastrum secundum,45944,liliopsida,herb,,,h. e. ahles,,,north america,,united states,usa,bamberg co.,7ddf754f-d193-4cc9-b351-99906754a03b,1957-10-24T00:00:00+00:00,2021-04-19T22:02:22.904916+00:00,0.21739130434782608,,,,,,ed4cefe69c28c2a398a5e5e621344de5f97231cd,1957-10-24,poaceae,,"[""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,,,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,0.7 mi. s of junction c-27 and 22 on c-27; wnw of govan.,,,,"[""3a793fea-3cce-4838-a765-8864a01353ac""]",,,,,c0f3521c-0de0-42a0-9f2e-3659c0105b9d,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:45944"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\c0f3521c-0de0-42a0-9f2e-3659c0105b9d""]",37632,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,297,south carolina,2704421,accepted,species,,ec2d5dc8-5b10-4cfd-aafd-f189b081c0a9,,0.7 mi. s of junction c-27 and 22 on c-27; wnw of govan.,,
937ebcd9-1043-4e73-94e7-6b4ddf35da8a,,,preservedspecimen,,sorghastrum secundum,155415,liliopsida,herb,,,r. p. sauleda,,,north america,,united states,usa,miami-dade co.,7ddf754f-d193-4cc9-b351-99906754a03b,1980-06-17T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.21739130434782608,,,,,,ade7e76041a46592a799c798a0456d701e096de7,1980-06-17,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 25.7743, ""lon"": -80.1937}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,miami; corner of se 117th avenue and killian drive.,,,,"[""c66ba8fe-17d5-4461-996b-cd14a4c6a9f0""]",,,,,98c044aa-e430-4559-b954-52f5cdb0e295,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:155415"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\98c044aa-e430-4559-b954-52f5cdb0e295""]",3601,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,169,florida,2704421,accepted,species,,937ebcd9-1043-4e73-94e7-6b4ddf35da8a,,miami; corner of se 117th avenue and killian drive.,,
2e84e483-1ce3-4658-820e-87c55a5f2f11,,,preservedspecimen,,sorghastrum secundum,167541,liliopsida,herb,,,"d. r. lindsey, s. upchurch",,,north america,,united states,usa,highlands co.,7ddf754f-d193-4cc9-b351-99906754a03b,1981-10-09T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.2318840579710145,,,,,,657901d8ac2ea53588c665af195b5a4e3b588b7d,1981-10-09,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 28.291, ""lon"": -81.407}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"avon park air force range, along kissimmee road w of morgan's hole.",,,,"[""9839817b-76f0-467e-a53e-db4815bb7949""]",,,,avon park air force range,b6549e3b-c921-429c-bbcf-a04bfb9576e2,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:167541"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\b6549e3b-c921-429c-bbcf-a04bfb9576e2""]",1084,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,282,florida,2704421,accepted,species,,2e84e483-1ce3-4658-820e-87c55a5f2f11,,along kissimmee road w of morgan's hole.,,
1908b20b-3acc-4554-b70c-17fd70fdd43d,,,preservedspecimen,,sorghastrum secundum,249260,liliopsida,herb,,,s. w. woodmansee,,,north america,,united states,usa,martin co.,7ddf754f-d193-4cc9-b351-99906754a03b,2002-09-12T00:00:00+00:00,2021-04-19T22:02:22.904916+00:00,0.2318840579710145,,,,,,4114efa9fcf245c81aa617dbad8477603c9eba0e,2002-09-12,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 27.1592, ""lon"": -80.2702}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"danforth park, nw corner of mapp road and martin highway (fl 714) in palm city.",,,,"[""5db33b1f-fdc8-4601-a12a-aa739bd9e3b4""]",,,,danforth park,bac4cf82-aaff-4e79-aba5-9472cfd50a67,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:249260"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\bac4cf82-aaff-4e79-aba5-9472cfd50a67""]",943,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,255,florida,2704421,accepted,species,,1908b20b-3acc-4554-b70c-17fd70fdd43d,,nw corner of mapp road and martin highway (fl 714) in palm city.,,
0950a903-af5a-4049-902a-e7b90a6e0143,,,preservedspecimen,,sorghastrum secundum,210048,liliopsida,herb,,,s. cole,,,north america,,united states,usa,sarasota co.,7ddf754f-d193-4cc9-b351-99906754a03b,1993-10-04T00:00:00+00:00,2021-04-19T22:02:22.904916+00:00,0.2318840579710145,,,,,,324ecddaabbd477d3146c8e2f7af921d163409bf,1993-10-04,poaceae,,"[""dwc_country_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_phylum_replaced"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,,,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"oscar scherer state park, burn zone 13 se, along fenceline. t38s, r18e, sec. 12.",,,,"[""bc00cc49-2c9e-4dae-91ea-681fd071b921""]",,,,oscar scherer state park,79c202b3-4d6e-42aa-85ea-3e4dcfc22de9,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:210048"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\79c202b3-4d6e-42aa-85ea-3e4dcfc22de9""]",os0140,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,277,florida,2704421,accepted,species,,0950a903-af5a-4049-902a-e7b90a6e0143,,"burn zone 13 se, along fenceline. t38s, r18e, sec. 12.",,
8b37a5b5-0bd9-4e1a-89bf-0f70653fd4f7,,,preservedspecimen,,sorghastrum secundum,76307,liliopsida,herb,,,o. k. lakela,,,north america,,united states,usa,miami-dade co.,7ddf754f-d193-4cc9-b351-99906754a03b,1966-09-10T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.21739130434782608,,,,,,3dc9962f5b8cd180ddfa980c967205da023c1c11,1966-09-10,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 25.6151, ""lon"": -80.3106}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"old cutler road, n of fairchild tropical gardens.",,,,"[""30a87548-79d9-4441-ba2a-e50a20910079""]",,,,,685b13d6-e7ff-4b0d-bc0b-b5e7e0a2dbd0,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:76307"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\685b13d6-e7ff-4b0d-bc0b-b5e7e0a2dbd0""]",30195,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,253,florida,2704421,accepted,species,,8b37a5b5-0bd9-4e1a-89bf-0f70653fd4f7,,"old cutler road, n of fairchild tropical gardens.",,
